invoice_id,customer_id,territory,invoice_date,amount_inr
SINV-33523,CUST-00306,Chennai,2023-12-04,4932
SINV-57496,CUST-00306,Chennai,2024-04-17,3669
SINV-67247,CUST-00306,Chennai,2023-08-24,6867
SINV-20111,CUST-00306,Chennai,2024-02-26,4431
SINV-35445,CUST-00306,Chennai,2023-08-08,5318
SINV-53214,CUST-15668,Hyderabad,2025-01-29,4611
SINV-14865,CUST-15668,Hyderabad,2024-09-05,2385
SINV-36057,CUST-15668,Hyderabad,2024-11-03,3929
SINV-50657,CUST-15668,Hyderabad,2024-09-25,4260
SINV-49515,CUST-15668,Hyderabad,2023-12-24,4772
SINV-18569,CUST-15668,Hyderabad,2024-06-28,4813
SINV-36860,CUST-00864,Chennai,2024-01-20,19769
SINV-15638,CUST-00864,Chennai,2023-08-11,16773
SINV-12118,CUST-00864,Chennai,2023-08-05,17812
SINV-49825,CUST-00864,Chennai,2023-07-26,9368
SINV-35754,CUST-00864,Chennai,2023-07-21,12955
SINV-26509,CUST-00864,Chennai,2023-10-04,20412
SINV-39860,CUST-16037,Mumbai,2024-09-25,16154
SINV-32777,CUST-16037,Mumbai,2025-02-14,8546
SINV-37757,CUST-16037,Mumbai,2024-07-09,7976
SINV-31261,CUST-16037,Mumbai,2025-01-24,13310
SINV-18855,CUST-16037,Mumbai,2025-01-23,14853
SINV-70475,CUST-16037,Mumbai,2024-03-14,12539
SINV-39236,CUST-08010,Mumbai,2024-10-15,10851
SINV-47925,CUST-08010,Mumbai,2023-12-31,14804
SINV-96789,CUST-08010,Mumbai,2024-02-26,8706
SINV-31319,CUST-08010,Mumbai,2023-11-19,14494
SINV-92770,CUST-08010,Mumbai,2024-03-16,16008
SINV-50479,CUST-08010,Mumbai,2024-11-28,15362
SINV-16139,CUST-15800,Chennai,2025-01-27,745
SINV-70441,CUST-15800,Chennai,2025-01-25,1049
SINV-76547,CUST-15800,Chennai,2024-04-21,1445
SINV-78481,CUST-15800,Chennai,2024-07-17,1157
SINV-69232,CUST-15800,Chennai,2025-03-07,1059
SINV-99467,CUST-15800,Chennai,2024-03-22,1293
SINV-18380,CUST-03207,Mumbai,2024-12-13,3643
SINV-94399,CUST-03207,Mumbai,2024-11-03,5375
SINV-71582,CUST-03207,Mumbai,2024-08-23,5204
SINV-97979,CUST-03207,Mumbai,2024-02-15,3515
SINV-59178,CUST-03207,Mumbai,2024-12-21,6123
SINV-40396,CUST-03207,Mumbai,2024-05-22,5961
SINV-50623,CUST-12023,Ahmedabad,2024-11-01,4435
SINV-22472,CUST-12023,Ahmedabad,2024-11-06,4488
SINV-11822,CUST-12023,Ahmedabad,2024-11-09,3153
SINV-72037,CUST-12023,Ahmedabad,2023-10-28,2472
SINV-85264,CUST-12023,Ahmedabad,2023-11-26,4268
SINV-46019,CUST-12023,Ahmedabad,2024-04-13,3619
SINV-50331,CUST-05493,Coimbatore,2024-01-07,41355
SINV-88663,CUST-05493,Coimbatore,2024-08-22,85872
SINV-63321,CUST-05493,Coimbatore,2024-07-01,57017
SINV-77007,CUST-05493,Coimbatore,2024-04-08,43502
SINV-94353,CUST-03235,Coimbatore,2023-07-12,7778
SINV-45473,CUST-03235,Coimbatore,2023-08-13,9975
SINV-83171,CUST-03235,Coimbatore,2023-10-03,5019
SINV-90660,CUST-03235,Coimbatore,2023-08-06,9670
SINV-97540,CUST-03235,Coimbatore,2023-07-10,9698
SINV-29775,CUST-03235,Coimbatore,2023-07-08,9689
SINV-41613,CUST-14608,Chennai,2023-08-23,3510
SINV-12246,CUST-14608,Chennai,2023-07-27,1618
SINV-91115,CUST-14608,Chennai,2023-09-10,3278
SINV-83412,CUST-14608,Chennai,2023-08-27,3458
SINV-99697,CUST-14608,Chennai,2023-07-30,2559
SINV-17602,CUST-14608,Chennai,2023-09-08,1968
SINV-59894,CUST-06786,Ahmedabad,2025-01-09,5021
SINV-55248,CUST-06786,Ahmedabad,2024-08-30,5965
SINV-29824,CUST-06786,Ahmedabad,2024-03-14,5422
SINV-19413,CUST-06786,Ahmedabad,2024-04-15,6312
SINV-64445,CUST-06786,Ahmedabad,2024-04-29,3869
SINV-41102,CUST-06786,Ahmedabad,2024-10-20,3642
SINV-97440,CUST-12103,Mumbai,2024-03-09,13095
SINV-14967,CUST-12103,Mumbai,2024-03-24,12813
SINV-44731,CUST-12103,Mumbai,2024-03-03,7843
SINV-54017,CUST-12103,Mumbai,2024-04-25,10394
SINV-79930,CUST-12103,Mumbai,2024-08-01,6779
SINV-23529,CUST-12103,Mumbai,2024-04-16,11739
SINV-51236,CUST-11305,Coimbatore,2024-11-12,4001
SINV-92681,CUST-11305,Coimbatore,2024-12-07,7080
SINV-34574,CUST-11305,Coimbatore,2023-10-11,5539
SINV-75585,CUST-11305,Coimbatore,2023-09-21,3851
SINV-65443,CUST-11305,Coimbatore,2024-01-10,8574
SINV-78684,CUST-11305,Coimbatore,2024-01-03,7716
SINV-55462,CUST-14285,Hyderabad,2023-07-18,21114
SINV-58080,CUST-14285,Hyderabad,2023-08-12,44577
SINV-95412,CUST-14285,Hyderabad,2024-01-21,44924
SINV-51183,CUST-14285,Hyderabad,2023-07-23,43193
SINV-48109,CUST-14285,Hyderabad,2023-08-25,27312
SINV-38920,CUST-14285,Hyderabad,2023-12-27,22189
SINV-80943,CUST-14875,Hyderabad,2024-12-28,17604
SINV-45401,CUST-14875,Hyderabad,2024-03-25,24417
SINV-61612,CUST-14875,Hyderabad,2025-05-06,14807
SINV-82040,CUST-14875,Hyderabad,2024-07-26,25599
SINV-42359,CUST-14875,Hyderabad,2024-03-20,18952
SINV-27701,CUST-00032,Coimbatore,2023-08-04,4628
SINV-32545,CUST-00032,Coimbatore,2023-07-06,7513
SINV-15738,CUST-00032,Coimbatore,2023-07-15,7454
SINV-17695,CUST-00032,Coimbatore,2023-07-04,5281
SINV-22593,CUST-00032,Coimbatore,2023-07-16,6234
SINV-38480,CUST-00032,Coimbatore,2023-07-25,6570
SINV-86485,CUST-14841,Chennai,2025-04-14,34040
SINV-82450,CUST-14841,Chennai,2024-05-07,37165
SINV-40470,CUST-14841,Chennai,2025-04-05,61526
SINV-63312,CUST-14841,Chennai,2024-02-18,37257
SINV-85753,CUST-14841,Chennai,2024-03-03,61578
SINV-90121,CUST-14841,Chennai,2025-01-17,58630
SINV-33823,CUST-05654,Coimbatore,2024-02-01,2807
SINV-66906,CUST-05654,Coimbatore,2023-07-30,2218
SINV-23485,CUST-05654,Coimbatore,2023-07-28,2461
SINV-88481,CUST-05654,Coimbatore,2023-10-17,4012
SINV-74034,CUST-05654,Coimbatore,2023-07-23,2351
SINV-82152,CUST-05654,Coimbatore,2024-01-06,2135
SINV-42184,CUST-02850,Hyderabad,2024-06-20,2880
SINV-72342,CUST-02850,Hyderabad,2024-02-27,5089
SINV-48029,CUST-02850,Hyderabad,2024-02-26,3819
SINV-37619,CUST-02850,Hyderabad,2024-09-24,4952
SINV-73323,CUST-02850,Hyderabad,2024-01-19,4891
SINV-92943,CUST-02850,Hyderabad,2024-05-05,2928
SINV-96877,CUST-04835,Coimbatore,2024-06-22,3474
SINV-31465,CUST-04835,Coimbatore,2024-11-03,4523
SINV-72259,CUST-04835,Coimbatore,2024-06-09,6712
SINV-22914,CUST-04835,Coimbatore,2024-08-04,3746
SINV-53035,CUST-11380,Chennai,2023-07-03,1086
SINV-80178,CUST-11380,Chennai,2023-07-11,1260
SINV-80895,CUST-11380,Chennai,2023-08-15,1583
SINV-14376,CUST-11380,Chennai,2023-07-17,1429
SINV-46431,CUST-11380,Chennai,2023-08-23,1220
SINV-33131,CUST-11380,Chennai,2023-08-19,1214
SINV-42575,CUST-00342,Coimbatore,2023-08-01,32459
SINV-37120,CUST-00342,Coimbatore,2023-08-29,34942
SINV-96026,CUST-00342,Coimbatore,2023-08-18,53450
SINV-25285,CUST-00342,Coimbatore,2023-07-31,49230
SINV-11936,CUST-00342,Coimbatore,2023-08-13,39083
SINV-24848,CUST-00342,Coimbatore,2023-09-04,52123
SINV-38406,CUST-00222,Coimbatore,2024-01-10,5361
SINV-73577,CUST-00222,Coimbatore,2024-02-27,4270
SINV-57631,CUST-00222,Coimbatore,2024-10-29,4751
SINV-17501,CUST-00222,Coimbatore,2024-06-07,4899
SINV-27934,CUST-00222,Coimbatore,2024-04-01,4293
SINV-98353,CUST-00222,Coimbatore,2025-02-02,5789
SINV-44435,CUST-10587,Ahmedabad,2023-07-10,3383
SINV-13371,CUST-10587,Ahmedabad,2024-08-02,7194
SINV-16754,CUST-10587,Ahmedabad,2024-04-08,6731
SINV-32625,CUST-10587,Ahmedabad,2024-05-24,5473
SINV-75954,CUST-10587,Ahmedabad,2024-08-27,5160
SINV-45842,CUST-10587,Ahmedabad,2024-08-09,6475
SINV-88080,CUST-01964,Hyderabad,2023-07-10,40971
SINV-84758,CUST-01964,Hyderabad,2023-07-31,37699
SINV-37425,CUST-01964,Hyderabad,2023-08-12,33700
SINV-10181,CUST-01964,Hyderabad,2023-07-29,34167
SINV-37430,CUST-01964,Hyderabad,2023-07-27,32864
SINV-46631,CUST-01964,Hyderabad,2023-07-22,29295
SINV-66010,CUST-03096,Ahmedabad,2024-12-24,7266
SINV-64351,CUST-03096,Ahmedabad,2025-03-05,12705
SINV-71118,CUST-03096,Ahmedabad,2024-07-01,16176
SINV-73343,CUST-03096,Ahmedabad,2024-10-01,9498
SINV-99499,CUST-03096,Ahmedabad,2024-06-08,8981
SINV-51157,CUST-09536,Hyderabad,2023-08-25,28311
SINV-73605,CUST-09536,Hyderabad,2023-07-30,27106
SINV-11380,CUST-09536,Hyderabad,2023-07-29,16009
SINV-92589,CUST-09536,Hyderabad,2023-08-22,23686
SINV-32199,CUST-09536,Hyderabad,2023-08-03,15406
SINV-94346,CUST-09536,Hyderabad,2023-08-05,19213
SINV-47040,CUST-04684,Mumbai,2023-11-20,2161
SINV-89658,CUST-04684,Mumbai,2024-03-17,1289
SINV-78593,CUST-04684,Mumbai,2023-12-23,1200
SINV-66759,CUST-04684,Mumbai,2024-08-13,1922
SINV-83012,CUST-04684,Mumbai,2023-10-17,2147
SINV-57283,CUST-04684,Mumbai,2024-03-04,1184
SINV-41982,CUST-01724,Hyderabad,2024-02-19,1437
SINV-76727,CUST-01724,Hyderabad,2024-02-22,1292
SINV-83950,CUST-01724,Hyderabad,2024-04-08,711
SINV-19289,CUST-01724,Hyderabad,2024-04-09,845
SINV-78188,CUST-13920,Coimbatore,2024-04-30,2914
SINV-47711,CUST-13920,Coimbatore,2023-11-17,3102
SINV-30248,CUST-13920,Coimbatore,2024-06-15,2058
SINV-97859,CUST-13920,Coimbatore,2025-02-04,2136
SINV-86822,CUST-13920,Coimbatore,2023-11-20,4202
SINV-25771,CUST-13920,Coimbatore,2024-03-02,2175
SINV-89652,CUST-11421,Coimbatore,2023-10-17,47888
SINV-62836,CUST-11421,Coimbatore,2023-10-07,27822
SINV-25603,CUST-11421,Coimbatore,2024-03-14,48955
SINV-74082,CUST-11421,Coimbatore,2023-09-02,40331
SINV-41992,CUST-11421,Coimbatore,2024-02-24,29449
SINV-71064,CUST-02706,Coimbatore,2023-08-06,102047
SINV-31346,CUST-02706,Coimbatore,2023-08-28,78886
SINV-77133,CUST-02706,Coimbatore,2023-07-16,86851
SINV-82751,CUST-02706,Coimbatore,2023-08-29,63856
SINV-32720,CUST-02706,Coimbatore,2023-08-23,92857
SINV-98105,CUST-02706,Coimbatore,2023-07-29,108836
SINV-85283,CUST-13353,Hyderabad,2023-09-17,12740
SINV-34688,CUST-13353,Hyderabad,2023-08-24,15220
SINV-15953,CUST-13353,Hyderabad,2023-07-02,21953
SINV-48749,CUST-13353,Hyderabad,2023-07-08,20326
SINV-67591,CUST-13353,Hyderabad,2023-07-07,16129
SINV-28617,CUST-13353,Hyderabad,2023-11-15,13002
SINV-73277,CUST-01691,Chennai,2023-08-14,14285
SINV-79430,CUST-01691,Chennai,2023-08-14,15604
SINV-40565,CUST-01691,Chennai,2023-07-08,17929
SINV-34857,CUST-13298,Chennai,2023-09-09,8541
SINV-90858,CUST-13298,Chennai,2025-01-08,5624
SINV-30277,CUST-13298,Chennai,2024-05-07,9091
SINV-65737,CUST-13298,Chennai,2024-04-13,5150
SINV-36906,CUST-13298,Chennai,2024-01-18,5041
SINV-92335,CUST-13298,Chennai,2023-12-01,6495
SINV-97900,CUST-05702,Hyderabad,2024-03-26,3641
SINV-47362,CUST-05702,Hyderabad,2023-10-22,4833
SINV-65504,CUST-05702,Hyderabad,2024-03-21,2618
SINV-29286,CUST-05702,Hyderabad,2023-07-22,5255
SINV-13838,CUST-05702,Hyderabad,2024-04-17,3157
SINV-50912,CUST-05702,Hyderabad,2023-07-15,3974
SINV-29672,CUST-09285,Mumbai,2023-07-26,7509
SINV-93750,CUST-09285,Mumbai,2023-07-06,12870
SINV-24037,CUST-09285,Mumbai,2023-07-14,16869
SINV-20804,CUST-09285,Mumbai,2023-07-25,14232
SINV-24953,CUST-09285,Mumbai,2023-07-23,11413
SINV-71467,CUST-09285,Mumbai,2023-09-10,16524
SINV-39272,CUST-09530,Coimbatore,2024-04-02,8512
SINV-41437,CUST-09530,Coimbatore,2024-03-17,7673
SINV-81773,CUST-09530,Coimbatore,2024-01-04,10744
SINV-11255,CUST-09530,Coimbatore,2023-10-07,10384
SINV-40049,CUST-09530,Coimbatore,2024-07-10,10128
SINV-81034,CUST-02306,Coimbatore,2024-04-25,22383
SINV-53642,CUST-02306,Coimbatore,2024-09-25,23532
SINV-27871,CUST-02306,Coimbatore,2025-01-10,27725
SINV-38695,CUST-02306,Coimbatore,2024-03-26,19555
SINV-56009,CUST-02306,Coimbatore,2023-12-18,26640
SINV-79156,CUST-02306,Coimbatore,2024-02-06,26442
SINV-74659,CUST-05664,Hyderabad,2023-12-03,26111
SINV-11245,CUST-05664,Hyderabad,2024-08-20,24496
SINV-19941,CUST-05664,Hyderabad,2024-04-27,15044
SINV-73088,CUST-05664,Hyderabad,2024-07-15,21843
SINV-66653,CUST-05664,Hyderabad,2023-11-26,24392
SINV-34650,CUST-05664,Hyderabad,2024-07-01,25273
SINV-70126,CUST-02645,Chennai,2023-07-10,27958
SINV-43530,CUST-02645,Chennai,2024-01-20,24067
SINV-54315,CUST-02645,Chennai,2023-10-20,31889
SINV-19725,CUST-02645,Chennai,2023-09-29,30850
SINV-23850,CUST-16180,Mumbai,2023-08-28,131881
SINV-33441,CUST-11585,Hyderabad,2023-12-05,27253
SINV-21013,CUST-11585,Hyderabad,2024-05-26,20227
SINV-10186,CUST-14070,Hyderabad,2024-09-27,22008
SINV-27684,CUST-14070,Hyderabad,2024-11-05,12958
SINV-15880,CUST-14070,Hyderabad,2025-01-22,13711
SINV-30050,CUST-14070,Hyderabad,2025-05-15,20955
SINV-12533,CUST-14070,Hyderabad,2025-06-02,21996
SINV-11796,CUST-14070,Hyderabad,2025-06-15,21767
SINV-12165,CUST-12017,Mumbai,2024-09-25,7776
SINV-62897,CUST-12017,Mumbai,2023-10-10,6031
SINV-57599,CUST-12017,Mumbai,2024-09-05,8443
SINV-87357,CUST-12017,Mumbai,2024-04-23,8816
SINV-42011,CUST-12017,Mumbai,2024-08-02,4413
SINV-92490,CUST-12017,Mumbai,2023-10-30,5123
SINV-36528,CUST-00625,Chennai,2025-02-01,101847
SINV-63420,CUST-09766,Hyderabad,2025-04-10,16068
SINV-44694,CUST-09766,Hyderabad,2024-11-19,7879
SINV-40919,CUST-09766,Hyderabad,2024-02-14,14740
SINV-21395,CUST-09766,Hyderabad,2024-09-07,8812
SINV-93591,CUST-09766,Hyderabad,2024-07-22,7905
SINV-62118,CUST-09766,Hyderabad,2025-04-03,7742
SINV-94816,CUST-15823,Hyderabad,2023-08-05,10455
SINV-39916,CUST-15823,Hyderabad,2023-07-01,10564
SINV-91790,CUST-15823,Hyderabad,2023-07-16,10508
SINV-36884,CUST-15823,Hyderabad,2023-09-09,7703
SINV-51185,CUST-15823,Hyderabad,2023-07-02,12334
SINV-48580,CUST-15823,Hyderabad,2023-07-28,8542
SINV-65468,CUST-12492,Chennai,2024-11-19,20125
SINV-73117,CUST-12492,Chennai,2025-02-13,15756
SINV-38383,CUST-12492,Chennai,2025-04-09,20211
SINV-19131,CUST-12492,Chennai,2024-11-02,16362
SINV-44217,CUST-12492,Chennai,2025-04-22,16986
SINV-56692,CUST-12492,Chennai,2024-01-13,21257
SINV-70545,CUST-10359,Hyderabad,2023-10-11,1086
SINV-50122,CUST-10359,Hyderabad,2024-03-12,809
SINV-15556,CUST-10359,Hyderabad,2024-02-16,1243
SINV-26629,CUST-10359,Hyderabad,2024-01-05,994
SINV-18098,CUST-10359,Hyderabad,2023-07-15,683
SINV-83870,CUST-10359,Hyderabad,2024-06-13,1263
SINV-33740,CUST-14466,Chennai,2024-12-04,1258
SINV-47983,CUST-14466,Chennai,2025-05-03,1444
SINV-43910,CUST-14466,Chennai,2025-04-01,1509
SINV-69341,CUST-14466,Chennai,2024-12-26,919
SINV-49829,CUST-14466,Chennai,2025-05-08,1573
SINV-64196,CUST-14466,Chennai,2024-12-16,1885
SINV-42525,CUST-08906,Hyderabad,2024-08-10,3784
SINV-18450,CUST-08906,Hyderabad,2024-10-26,2634
SINV-19029,CUST-08906,Hyderabad,2024-04-15,3543
SINV-60003,CUST-08906,Hyderabad,2024-03-19,3310
SINV-74046,CUST-08906,Hyderabad,2025-01-18,3536
SINV-29227,CUST-08906,Hyderabad,2024-08-25,3445
SINV-62615,CUST-04257,Chennai,2025-02-08,2275
SINV-26501,CUST-04257,Chennai,2023-11-25,2073
SINV-84728,CUST-04257,Chennai,2024-11-06,2166
SINV-34015,CUST-04257,Chennai,2025-01-06,2488
SINV-36308,CUST-04257,Chennai,2023-12-07,2112
SINV-87605,CUST-04257,Chennai,2024-12-30,1894
SINV-72270,CUST-14421,Hyderabad,2025-01-31,36087
SINV-90573,CUST-14421,Hyderabad,2024-08-17,26194
SINV-28979,CUST-14421,Hyderabad,2024-03-06,35918
SINV-95894,CUST-14421,Hyderabad,2024-05-12,28221
SINV-38848,CUST-14421,Hyderabad,2024-03-25,16756
SINV-25618,CUST-14421,Hyderabad,2024-12-27,19961
SINV-48089,CUST-04294,Chennai,2024-01-06,26323
SINV-70135,CUST-04294,Chennai,2023-08-23,28152
SINV-24104,CUST-04294,Chennai,2023-07-03,25869
SINV-52979,CUST-04294,Chennai,2023-07-31,26802
SINV-44724,CUST-04294,Chennai,2023-07-20,22255
SINV-80561,CUST-04294,Chennai,2023-10-15,17159
SINV-92295,CUST-15682,Coimbatore,2025-03-28,26142
SINV-82993,CUST-15682,Coimbatore,2024-06-25,28323
SINV-77285,CUST-12033,Hyderabad,2025-01-22,15489
SINV-29190,CUST-12033,Hyderabad,2024-09-02,16604
SINV-39477,CUST-12033,Hyderabad,2025-03-07,22750
SINV-83880,CUST-09241,Hyderabad,2024-07-15,4806
SINV-65503,CUST-09241,Hyderabad,2024-11-16,6575
SINV-20051,CUST-05073,Coimbatore,2023-11-13,3918
SINV-32377,CUST-05073,Coimbatore,2023-07-02,4213
SINV-71472,CUST-05073,Coimbatore,2023-08-14,2398
SINV-59753,CUST-05073,Coimbatore,2024-02-04,3402
SINV-96999,CUST-05073,Coimbatore,2023-09-28,4019
SINV-14470,CUST-05073,Coimbatore,2023-08-04,4901
SINV-49711,CUST-14656,Hyderabad,2024-05-01,6116
SINV-14624,CUST-14656,Hyderabad,2024-05-14,5966
SINV-65546,CUST-14656,Hyderabad,2024-07-10,6797
SINV-45213,CUST-14656,Hyderabad,2023-11-18,7839
SINV-43012,CUST-06921,Coimbatore,2024-09-29,7546
SINV-64939,CUST-06921,Coimbatore,2024-11-30,11209
SINV-81685,CUST-06921,Coimbatore,2024-06-01,11866
SINV-13787,CUST-06921,Coimbatore,2024-09-25,11029
SINV-20500,CUST-06921,Coimbatore,2025-01-31,6404
SINV-83406,CUST-06921,Coimbatore,2023-10-04,6645
SINV-85303,CUST-05960,Chennai,2024-02-21,2029
SINV-40939,CUST-05960,Chennai,2024-05-22,1959
SINV-31813,CUST-05960,Chennai,2024-10-23,2341
SINV-24529,CUST-06749,Chennai,2023-07-22,5161
SINV-65495,CUST-06749,Chennai,2023-08-27,5027
SINV-33013,CUST-06749,Chennai,2023-07-05,3675
SINV-70852,CUST-06749,Chennai,2023-07-25,3403
SINV-18621,CUST-06749,Chennai,2023-09-22,2776
SINV-71978,CUST-06749,Chennai,2023-07-20,2931
SINV-59261,CUST-04797,Mumbai,2024-08-06,6036
SINV-51294,CUST-04797,Mumbai,2024-03-31,4567
SINV-87053,CUST-04797,Mumbai,2024-03-16,3127
SINV-73065,CUST-04797,Mumbai,2024-10-12,4200
SINV-77453,CUST-14889,Ahmedabad,2024-11-16,7981
SINV-76888,CUST-14889,Ahmedabad,2024-09-03,8711
SINV-92230,CUST-14889,Ahmedabad,2024-08-12,11071
SINV-92108,CUST-14889,Ahmedabad,2024-04-14,8552
SINV-95074,CUST-14889,Ahmedabad,2024-03-16,11655
SINV-95273,CUST-14889,Ahmedabad,2023-11-04,9285
SINV-26262,CUST-13236,Coimbatore,2023-08-26,12665
SINV-17166,CUST-13236,Coimbatore,2023-07-22,11985
SINV-80439,CUST-13236,Coimbatore,2024-01-01,6724
SINV-16687,CUST-13236,Coimbatore,2023-11-30,12909
SINV-49875,CUST-13236,Coimbatore,2023-07-25,10556
SINV-45656,CUST-13236,Coimbatore,2023-07-04,11202
SINV-53004,CUST-01172,Hyderabad,2025-02-25,7303
SINV-39316,CUST-01172,Hyderabad,2024-08-04,9097
SINV-41368,CUST-01172,Hyderabad,2024-09-08,8785
SINV-12985,CUST-01172,Hyderabad,2024-02-08,6947
SINV-70643,CUST-01172,Hyderabad,2025-01-04,4540
SINV-95882,CUST-01172,Hyderabad,2024-03-14,4868
SINV-90116,CUST-09202,Hyderabad,2024-03-08,11332
SINV-59864,CUST-09202,Hyderabad,2024-11-08,15598
SINV-94659,CUST-09202,Hyderabad,2024-11-16,17264
SINV-96155,CUST-09202,Hyderabad,2024-12-22,20308
SINV-80385,CUST-09202,Hyderabad,2024-04-17,19228
SINV-36294,CUST-07390,Hyderabad,2024-11-18,6274
SINV-43170,CUST-07390,Hyderabad,2024-10-21,12408
SINV-26540,CUST-07390,Hyderabad,2024-08-05,7001
SINV-14919,CUST-07390,Hyderabad,2023-12-01,13580
SINV-27937,CUST-07390,Hyderabad,2024-04-20,8489
SINV-41969,CUST-07390,Hyderabad,2023-10-31,8534
SINV-53403,CUST-14892,Coimbatore,2023-08-17,5506
SINV-73590,CUST-14892,Coimbatore,2023-07-08,3564
SINV-51535,CUST-14892,Coimbatore,2024-04-09,6463
SINV-55529,CUST-14892,Coimbatore,2024-03-10,5650
SINV-92177,CUST-14892,Coimbatore,2023-10-22,6078
SINV-72451,CUST-14892,Coimbatore,2023-08-20,4300
SINV-29008,CUST-06246,Coimbatore,2024-02-13,1645
SINV-58798,CUST-06246,Coimbatore,2024-12-28,2199
SINV-97349,CUST-06246,Coimbatore,2024-01-26,1914
SINV-44625,CUST-06246,Coimbatore,2024-10-26,1337
SINV-60823,CUST-06246,Coimbatore,2024-01-26,2278
SINV-42024,CUST-06246,Coimbatore,2024-02-21,1904
SINV-47494,CUST-01098,Mumbai,2023-07-30,7324
SINV-93308,CUST-01098,Mumbai,2023-07-10,5963
SINV-23356,CUST-01098,Mumbai,2023-08-15,10198
SINV-33230,CUST-01098,Mumbai,2023-07-02,4804
SINV-83375,CUST-01098,Mumbai,2023-08-25,9265
SINV-63337,CUST-01599,Ahmedabad,2024-04-19,13597
SINV-15950,CUST-01599,Ahmedabad,2024-08-19,20362
SINV-67923,CUST-01599,Ahmedabad,2024-04-25,19606
SINV-19458,CUST-01599,Ahmedabad,2024-04-04,19071
SINV-49078,CUST-01599,Ahmedabad,2024-04-20,15498
SINV-33514,CUST-01599,Ahmedabad,2024-07-29,12304
SINV-91841,CUST-10006,Coimbatore,2023-09-27,7993
SINV-64357,CUST-10006,Coimbatore,2024-01-08,9659
SINV-94838,CUST-10006,Coimbatore,2023-12-31,8588
SINV-26070,CUST-10006,Coimbatore,2023-12-22,6024
SINV-93986,CUST-10006,Coimbatore,2024-09-07,11086
SINV-55542,CUST-10006,Coimbatore,2024-11-17,12119
SINV-74181,CUST-10193,Ahmedabad,2024-03-25,27316
SINV-92694,CUST-10193,Ahmedabad,2024-04-28,23908
SINV-99699,CUST-10193,Ahmedabad,2023-08-10,22268
SINV-23444,CUST-10193,Ahmedabad,2024-04-01,14056
SINV-87676,CUST-10193,Ahmedabad,2023-12-23,26807
SINV-51835,CUST-10193,Ahmedabad,2024-03-04,20240
SINV-11928,CUST-12165,Hyderabad,2023-08-28,15076
SINV-37552,CUST-12165,Hyderabad,2023-07-03,12395
SINV-18765,CUST-12165,Hyderabad,2023-07-07,9712
SINV-86646,CUST-12165,Hyderabad,2023-07-25,13846
SINV-99711,CUST-15764,Coimbatore,2023-08-13,221059
SINV-99519,CUST-02750,Chennai,2023-10-19,5560
SINV-34455,CUST-02750,Chennai,2023-07-29,3652
SINV-26678,CUST-02750,Chennai,2023-08-08,3572
SINV-46406,CUST-02750,Chennai,2024-02-13,3769
SINV-39954,CUST-02750,Chennai,2023-07-15,4511
SINV-32264,CUST-02750,Chennai,2023-12-11,3582
SINV-54684,CUST-09007,Hyderabad,2023-12-02,3839
SINV-25443,CUST-09007,Hyderabad,2024-09-28,4671
SINV-63721,CUST-09007,Hyderabad,2024-09-21,3863
SINV-66652,CUST-09007,Hyderabad,2024-11-14,4663
SINV-50349,CUST-09007,Hyderabad,2024-09-05,3016
SINV-89573,CUST-11593,Coimbatore,2025-05-13,66177
SINV-38256,CUST-11593,Coimbatore,2025-04-19,53813
SINV-80185,CUST-11593,Coimbatore,2024-09-14,44690
SINV-85576,CUST-11593,Coimbatore,2025-04-24,41199
SINV-79848,CUST-11593,Coimbatore,2024-08-29,64101
SINV-74926,CUST-11593,Coimbatore,2024-08-05,45643
SINV-88749,CUST-06981,Hyderabad,2023-11-27,4111
SINV-94798,CUST-06981,Hyderabad,2024-06-18,3905
SINV-54294,CUST-06981,Hyderabad,2023-12-13,2681
SINV-46779,CUST-06981,Hyderabad,2024-08-14,2632
SINV-20444,CUST-06981,Hyderabad,2024-03-22,2358
SINV-92673,CUST-06981,Hyderabad,2024-10-24,3867
SINV-98912,CUST-08227,Coimbatore,2023-08-21,3806
SINV-19379,CUST-08227,Coimbatore,2023-07-21,5235
SINV-29763,CUST-08227,Coimbatore,2023-08-05,3070
SINV-67956,CUST-10288,Hyderabad,2024-11-06,8521
SINV-24299,CUST-10288,Hyderabad,2024-09-09,9556
SINV-20511,CUST-10288,Hyderabad,2024-08-28,12955
SINV-67213,CUST-10288,Hyderabad,2024-01-03,12031
SINV-42294,CUST-10288,Hyderabad,2025-01-08,13432
SINV-47302,CUST-10288,Hyderabad,2024-03-12,11648
SINV-71128,CUST-12974,Ahmedabad,2024-09-14,26920
SINV-56180,CUST-12974,Ahmedabad,2024-12-10,22153
SINV-95461,CUST-12974,Ahmedabad,2024-01-07,12854
SINV-13192,CUST-15826,Coimbatore,2024-02-28,2430
SINV-84001,CUST-15826,Coimbatore,2024-01-20,2532
SINV-56841,CUST-15826,Coimbatore,2024-02-08,2889
SINV-57138,CUST-15826,Coimbatore,2024-04-07,3739
SINV-23933,CUST-15826,Coimbatore,2024-10-21,2749
SINV-77380,CUST-15826,Coimbatore,2024-03-23,2717
SINV-45511,CUST-14744,Coimbatore,2024-02-27,10145
SINV-73840,CUST-14744,Coimbatore,2023-07-14,6095
SINV-43327,CUST-14744,Coimbatore,2024-07-31,7010
SINV-24449,CUST-14744,Coimbatore,2024-08-04,6998
